ID,Economy,Code,Region,Income_group,WBL_Report_Year,WBL_INDEX,MOBILITY,passport,travel_outside_country,travel_outside_home,choose__live,WORKPLACE,get__job,prohibit_discrimination__employment,sexual_harassment_employment,penalties_sexual_harassment_employment,PAY,equal_remuneration,work__night,_jobs_deemed_dangerous,work_ndustries,MARRIAGE,woman_obey__husband,head_family,domestic_violence,divorce,remarry,PARENTHOOD,paid_available_mothers,maternity_benefits,paid__fathers,paid_parental,pregnant_workers_prohibited,ENTREPRENEURSHIP,sign_contract,register_business,bank_account,prohibit_discrimination_credit,ASSETS,ownership_immovable_property,equal_inherit,spouses_equal_inherit,spouses_equal_administrative,nonmonetary_contributions,PENSION,pension_benefits_equal,partial_pension_benefits,mandatory_retirement,_childcare_pension_benefits
DEU2005,Germany,DEU,High income: OECD,High income,2005,79.4,100,true,true,true,true,50,true,true,false,false,50,false,true,true,false,100,true,true,true,true,true,60,true,false,false,true,true,75,true,true,true,false,100,true,true,true,true,true,100,true,true,true,true
DEU2006,Germany,DEU,High income: OECD,High income,2006,79.4,100,true,true,true,true,50,true,true,false,false,50,false,true,true,false,100,true,true,true,true,true,60,true,false,false,true,true,75,true,true,true,false,100,true,true,true,true,true,100,true,true,true,true
DEU2007,Germany,DEU,High income: OECD,High income,2007,79.4,100,true,true,true,true,50,true,true,false,false,50,false,true,true,false,100,true,true,true,true,true,60,true,false,false,true,true,75,true,true,true,false,100,true,true,true,true,true,100,true,true,true,true
DEU2008,Germany,DEU,High income: OECD,High income,2008,91.3,100,true,true,true,true,100,true,true,true,true,50,false,true,true,false,100,true,true,true,true,true,80,true,false,true,true,true,100,true,true,true,true,100,true,true,true,true,true,100,true,true,true,true
DEU2009,Germany,DEU,High income: OECD,High income,2009,91.3,100,true,true,true,true,100,true,true,true,true,50,false,true,true,false,100,true,true,true,true,true,80,true,false,true,true,true,100,true,true,true,true,100,true,true,true,true,true,100,true,true,true,true
DEU2010,Germany,DEU,High income: OECD,High income,2010,94.4,100,true,true,true,true,100,true,true,true,true,75,false,true,true,true,100,true,true,true,true,true,80,true,false,true,true,true,100,true,true,true,true,100,true,true,true,true,true,100,true,true,true,true
DEU2011,Germany,DEU,High income: OECD,High income,2011,94.4,100,true,true,true,true,100,true,true,true,true,75,false,true,true,true,100,true,true,true,true,true,80,true,false,true,true,true,100,true,true,true,true,100,true,true,true,true,true,100,true,true,true,true
DEU2012,Germany,DEU,High income: OECD,High income,2012,94.4,100,true,true,true,true,100,true,true,true,true,75,false,true,true,true,100,true,true,true,true,true,80,true,false,true,true,true,100,true,true,true,true,100,true,true,true,true,true,100,true,true,true,true
DEU2013,Germany,DEU,High income: OECD,High income,2013,94.4,100,true,true,true,true,100,true,true,true,true,75,false,true,true,true,100,true,true,true,true,true,80,true,false,true,true,true,100,true,true,true,true,100,true,true,true,true,true,100,true,true,true,true
DEU2014,Germany,DEU,High income: OECD,High income,2014,94.4,100,true,true,true,true,100,true,true,true,true,75,false,true,true,true,100,true,true,true,true,true,80,true,false,true,true,true,100,true,true,true,true,100,true,true,true,true,true,100,true,true,true,true
DEU2015,Germany,DEU,High income: OECD,High income,2015,94.4,100,true,true,true,true,100,true,true,true,true,75,false,true,true,true,100,true,true,true,true,true,80,true,false,true,true,true,100,true,true,true,true,100,true,true,true,true,true,100,true,true,true,true
DEU2016,Germany,DEU,High income: OECD,High income,2016,94.4,100,true,true,true,true,100,true,true,true,true,75,false,true,true,true,100,true,true,true,true,true,80,true,false,true,true,true,100,true,true,true,true,100,true,true,true,true,true,100,true,true,true,true
DEU2017,Germany,DEU,High income: OECD,High income,2017,94.4,100,true,true,true,true,100,true,true,true,true,75,false,true,true,true,100,true,true,true,true,true,80,true,false,true,true,true,100,true,true,true,true,100,true,true,true,true,true,100,true,true,true,true
DEU2018,Germany,DEU,High income: OECD,High income,2018,94.4,100,true,true,true,true,100,true,true,true,true,75,false,true,true,true,100,true,true,true,true,true,80,true,false,true,true,true,100,true,true,true,true,100,true,true,true,true,true,100,true,true,true,true
DEU2019,Germany,DEU,High income: OECD,High income,2019,97.5,100,true,true,true,true,100,true,true,true,true,100,true,true,true,true,100,true,true,true,true,true,80,true,false,true,true,true,100,true,true,true,true,100,true,true,true,true,true,100,true,true,true,true
DEU2020,Germany,DEU,High income: OECD,High income,2020,97.5,100,true,true,true,true,100,true,true,true,true,100,true,true,true,true,100,true,true,true,true,true,80,true,false,true,true,true,100,true,true,true,true,100,true,true,true,true,true,100,true,true,true,true
DNK1971,Denmark,DNK,High income: OECD,High income,1971,71.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,40,true,true,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
DNK1972,Denmark,DNK,High income: OECD,High income,1972,71.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,40,true,true,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
DNK1973,Denmark,DNK,High income: OECD,High income,1973,71.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,40,true,true,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
DNK1974,Denmark,DNK,High income: OECD,High income,1974,71.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,40,true,true,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
DNK1975,Denmark,DNK,High income: OECD,High income,1975,71.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,40,true,true,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
DNK1976,Denmark,DNK,High income: OECD,High income,1976,71.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,40,true,true,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
DNK1977,Denmark,DNK,High income: OECD,High income,1977,71.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,40,true,true,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
DNK1978,Denmark,DNK,High income: OECD,High income,1978,71.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,40,true,true,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
DNK1979,Denmark,DNK,High income: OECD,High income,1979,71.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,40,true,true,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
DNK1980,Denmark,DNK,High income: OECD,High income,1980,71.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,40,true,true,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
DNK1981,Denmark,DNK,High income: OECD,High income,1981,71.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,40,true,true,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
DNK1982,Denmark,DNK,High income: OECD,High income,1982,71.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,40,true,true,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
DNK1983,Denmark,DNK,High income: OECD,High income,1983,71.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,40,true,true,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
DNK1984,Denmark,DNK,High income: OECD,High income,1984,71.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,40,true,true,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
DNK1985,Denmark,DNK,High income: OECD,High income,1985,71.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,40,true,true,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
DNK1986,Denmark,DNK,High income: OECD,High income,1986,76.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,80,true,true,true,true,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
DNK1987,Denmark,DNK,High income: OECD,High income,1987,76.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,80,true,true,true,true,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
DNK1988,Denmark,DNK,High income: OECD,High income,1988,76.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,80,true,true,true,true,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
DNK1989,Denmark,DNK,High income: OECD,High income,1989,76.3,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,80,true,true,true,true,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
DNK1990,Denmark,DNK,High income: OECD,High income,1990,78.8,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,100,true,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
DNK1991,Denmark,DNK,High income: OECD,High income,1991,78.8,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,100,true,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
DNK1992,Denmark,DNK,High income: OECD,High income,1992,78.8,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,100,true,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
DNK1993,Denmark,DNK,High income: OECD,High income,1993,81.9,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,100,true,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,100,true,true,true,true
DNK1994,Denmark,DNK,High income: OECD,High income,1994,81.9,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,100,true,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,100,true,true,true,true
DNK1995,Denmark,DNK,High income: OECD,High income,1995,81.9,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,100,true,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,100,true,true,true,true
DNK1996,Denmark,DNK,High income: OECD,High income,1996,81.9,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,100,true,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,100,true,true,true,true
DNK1997,Denmark,DNK,High income: OECD,High income,1997,81.9,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,100,true,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,100,true,true,true,true
DNK1998,Denmark,DNK,High income: OECD,High income,1998,81.9,100,true,true,true,true,25,true,false,false,false,75,false,true,true,true,80,true,true,false,true,true,100,true,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,100,true,true,true,true
DNK1999,Denmark,DNK,High income: OECD,High income,1999,85,100,true,true,true,true,50,true,true,false,false,75,false,true,true,true,80,true,true,false,true,true,100,true,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,100,true,true,true,true
DNK2000,Denmark,DNK,High income: OECD,High income,2000,85,100,true,true,true,true,50,true,true,false,false,75,false,true,true,true,80,true,true,false,true,true,100,true,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,100,true,true,true,true
DNK2001,Denmark,DNK,High income: OECD,High income,2001,91.3,100,true,true,true,true,100,true,true,true,true,75,false,true,true,true,80,true,true,false,true,true,100,true,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,100,true,true,true,true
DNK2002,Denmark,DNK,High income: OECD,High income,2002,91.3,100,true,true,true,true,100,true,true,true,true,75,false,true,true,true,80,true,true,false,true,true,100,true,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,100,true,true,true,true
DNK2003,Denmark,DNK,High income: OECD,High income,2003,91.3,100,true,true,true,true,100,true,true,true,true,75,false,true,true,true,80,true,true,false,true,true,100,true,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,100,true,true,true,true
DNK2004,Denmark,DNK,High income: OECD,High income,2004,91.3,100,true,true,true,true,100,true,true,true,true,75,false,true,true,true,80,true,true,false,true,true,100,true,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,100,true,true,true,true
DNK2005,Denmark,DNK,High income: OECD,High income,2005,91.3,100,true,true,true,true,100,true,true,true,true,75,false,true,true,true,80,true,true,false,true,true,100,true,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,100,true,true,true,true
